match_id,odds_p_home,odds_p_draw
3890424,0.2792207792207792,0.2792207792207792
3890423,0.4866595517609392,0.26360725720384204
3890422,0.8138538734549016,0.13602986170603354
3890421,0.36661341853035134,0.28035143769968046
3890420,0.2642238998342847,0.2717731541152642
3890419,0.5709391949757351,0.2383671139023694
3890418,0.41395531164249316,0.2885143081144649
3890417,0.21193232413178983,0.22707034728406053
3890416,0.39616613418530355,0.2971246006389776
3890415,0.22002058672156458,0.2507076685537828
3890414,0.43220338983050843,0.288135593220339
3890413,0.44134505158578524,0.2711119602598395
3890412,0.07322929171668667,0.14645858343337334
3890410,0.6340391980175715,0.2196440639783735
3890409,0.20015885623510724,0.27164416203335984
3890408,0.26865671641791045,0.2611940298507463
3890407,0.0632603406326034,0.14598540145985403
3890406,0.13633645604943193,0.20091688259916285
3890405,0.42285270112708895,0.27982899339292655
3890404,0.3956834532374101,0.2877697841726619
3890403,0.5709391949757351,0.2383671139023694
3890400,0.38086078384226973,0.28853089685020433
3890399,0.8934919656823244,0.07354126179077594
3890398,0.30864197530864196,0.30864197530864196
3890395,0.4901960784313726,0.2549019607843137
3890394,0.46400294605045106,0.2642238998342846
3890393,0.4992827177367116,0.28047940908150565
3890392,0.4901960784313726,0.2549019607843137
3890391,0.43220338983050843,0.288135593220339
3890390,0.25430995165556874,0.2804889172671714
3890389,0.42307692307692313,0.2884615384615385
3890388,0.23755780233560622,0.21945293518300807
3890387,0.10547184773988898,0.18080888183980967
3890386,0.42285270112708895,0.27982899339292655
3890383,0.288135593220339,0.2796610169491525
3890382,0.5902192242833053,0.22765598650927488
3890381,0.4317656129529684,0.27139552814186585
3890380,0.3648208469055374,0.29641693811074915
3890379,0.42285270112708895,0.27982899339292655
3890378,0.8774082709534912,0.08614553932997915
3890377,0.306420233463035,0.2714007782101167
3890376,0.3277755185034567,0.3066287108580724
3890375,0.4767025089605735,0.27240143369175623
3890374,0.4665769403319875,0.294302377747869
3890373,0.6363636363636365,0.2272727272727273
3890372,0.4866595517609391,0.2497331910352187
3890371,0.44134505158578524,0.2711119602598395
3890370,0.2497331910352187,0.263607257203842
3890369,0.07322929171668667,0.14645858343337334
3890368,0.600404620505123,0.2356588135482608
3890367,0.11173184357541902,0.18994413407821234
3890366,0.43220338983050843,0.2796610169491525
3890365,0.730136005726557,0.15819613457408735
3890364,0.8677685950413222,0.08677685950413223
3890363,0.5895128762022959,0.25131864722308406
3890362,0.45434298440979953,0.2650334075723831
3890361,0.28972487366647953,0.26558113419427287
3890360,0.3449691991786447,0.31622176591375767
3890359,0.6340391980175715,0.2196440639783735
3890358,0.3608748481166464,0.28760631834750905
3890357,0.5709391949757351,0.2383671139023694
3890356,0.47482014388489213,0.2877697841726619
3890355,0.5281969817315331,0.27164416203335984
3890354,0.41349548842683415,0.2797175362887407
3890353,0.12727272727272726,0.19090909090909092
3890352,0.4569015166058744,0.26761374544058353
3890351,0.31654676258992803,0.2877697841726619
3890350,0.36395353447250534,0.28152876343020267
3890349,0.06371247702675106,0.11946089442515825
3890348,0.44134505158578524,0.2711119602598395
3890347,0.7913043478260869,0.13565217391304346
3890346,0.6067809651932196,0.2200106501970796
3890345,0.38049560351718625,0.2797761790567546
3890344,0.46400294605045106,0.27177315411526415
3890343,0.39616613418530355,0.2971246006389776
3890342,0.20076481835564056,0.25430210325047803
3890341,0.8619550858652576,0.10535006605019814
3890340,0.45434298440979953,0.2650334075723831
3890339,0.48908296943231444,0.2724890829694323
3890338,0.5275084060230983,0.25320403489108717
3890337,0.20015885623510724,0.27164416203335984
3890336,0.5449330783938815,0.25430210325047803
3890335,0.5888816959792844,0.22032063452342746
3890334,0.38891095400746684,0.2802446580347923
3890333,0.5281969817315331,0.27164416203335984
3890332,0.05606842248167254,0.13616616888406188
3890331,0.16545718432510886,0.20029027576197386
3890330,0.6803939122649956,0.20053715308863027
3890329,0.6340391980175715,0.2196440639783735
3890328,0.5507578960082131,0.25073977897216015
3890327,0.38791841514589637,0.25344003122865233
3890326,0.3800403225806452,0.2923387096774194
3890325,0.36661341853035134,0.28035143769968046
3890324,0.4317656129529684,0.2968388589051658
3890323,0.36661341853035134,0.28035143769968046
3890322,0.3081177167687142,0.29389689907169664
3890321,0.8325171400587659,0.11165523996082272
3890320,0.48908296943231444,0.2724890829694323
3890319,0.6803939122649956,0.20053715308863027
3890318,0.45092838196286467,0.2705570291777188
3890317,0.33081285444234404,0.2722117202268431
3890316,0.07936507936507936,0.15873015873015872
3890315,0.2497331910352187,0.263607257203842
3890314,0.42217898832684825,0.2714007782101167
3890313,0.46281601771544567,0.28750692009595863
3890312,0.6217557060086298,0.21969658895916944
3890311,0.5215686274509804,0.2511764705882353
3890310,0.13633645604943193,0.20091688259916285
3890309,0.33081285444234404,0.2722117202268431
3890308,0.44155844155844154,0.2792207792207792
3890307,0.36383263698698604,0.2944245647002379
3890306,0.39999205971097346,0.2929172621883437
3890305,0.7619047619047619,0.15873015873015872
3890304,0.41585886002326483,0.28984102365257847
3890303,0.3619297617627173,0.2719643638388418
3890302,0.4751131221719457,0.27149321266968324
3890301,0.5503745604647607,0.238036997401009
3890300,0.46400294605045106,0.27177315411526415
3890299,0.3956834532374101,0.2877697841726619
3890298,0.6340391980175715,0.2196440639783735
3890297,0.38118811881188125,0.2722772277227723
3890296,0.05011626483906498,0.1360298617060335
3890295,0.44134505158578524,0.2711119602598395
3890294,0.4901960784313726,0.2549019607843137
3890293,0.5171140113272592,0.2551095789214479
3890292,0.126984126984127,0.21164021164021166
3890291,0.23779222575736617,0.2642135841748513
3890290,0.38049560351718625,0.2797761790567546
3890289,0.41395531164249316,0.2885143081144649
3890288,0.7665847665847666,0.1597051597051597
3890286,0.5709391949757351,0.2383671139023694
3890285,0.29731830547998445,0.27982899339292655
3890284,0.7966834895457823,0.14708002883922133
3890283,0.31654676258992803,0.2877697841726619
3890281,0.47291361639824303,0.2781844802342606
3890280,0.5182625863770978,0.27097729516288255
3890279,0.4866595517609392,0.26360725720384204
3890278,0.7137192704203014,0.18080888183980967
3890277,0.4767025089605736,0.2508960573476703
3890276,0.5709391949757351,0.2383671139023694
3890275,0.13544369486248053,0.21069019200830302
3890274,0.22725490196078432,0.2511764705882353
3890273,0.2264963612060003,0.25367592455072036
3890272,0.4247957712638154,0.2811148486304661
3890271,0.6613756613756613,0.21164021164021163
3890270,0.09819967266775777,0.15548281505728315
3890267,0.6627466613514053,0.20091688259916285
3890266,0.46281601771544567,0.28750692009595863
3890265,0.47595118449389806,0.2799712849964106
3890264,0.3181818181818181,0.2807486631016043
3890263,0.4652011310772599,0.2804889172671714
3890262,0.38173115277223774,0.2891902672516952
3890261,0.5533013648100332,0.2552563629656953
3890260,0.6340391980175715,0.2196440639783735
3890259,0.8807288790723358,0.08647156267255661
3773386,0.14530005310674457,0.19883165161975572
3773565,0.1453287197231834,0.17993079584775085
3773457,0.7879656160458453,0.12607449856733524
3773631,0.1643835616438356,0.20547945205479454
3773665,0.16363636363636366,0.2090909090909091
3773497,0.3384972889233152,0.249419054996127
3773660,0.7780921584478578,0.13561034761519808
3773593,0.6217557060086298,0.21969658895916944
3773466,0.1632062173797097,0.22343708331745968
3773585,0.47368421052631576,0.2631578947368421
3773552,0.14530005310674457,0.19883165161975572
3773672,0.6018171661844011,0.2182108431661685
3773587,0.19953596287703013,0.24941995359628769
3773656,0.32763251441662067,0.2714669405166285
3773377,0.730136005726557,0.15819613457408735
3773586,0.8267477203647416,0.11781155015197567
3773372,0.540711462450593,0.24901185770750991
3773387,0.07892976588628761,0.11839464882943143
3773695,0.13477477477477479,0.17153153153153156
3773369,0.8012162051113485,0.12605801627085214
3773661,0.7612985359643539,0.16549968173138127
3773597,0.263607257203842,0.2497331910352187
3773523,0.5968169761273209,0.21220159151193632
3773571,0.1343480169764379,0.17415483682130836
3773428,0.11173184357541902,0.18994413407821234
3764661,0.2241273729332517,0.2614819350887937
3773526,0.7377049180327869,0.15737704918032788
3773474,0.8450286617908678,0.10515912235619687
3773625,0.2968388589051658,0.27139552814186585
3773403,0.6942607775720708,0.1798466014281936
3773547,0.7564469914040115,0.15759312320916904
3773415,0.8102212527267061,0.11748208164537238
3764440,0.8450286617908678,0.10515912235619687
3773689,0.20910563253554074,0.2240417491452222
3773477,0.6818181818181818,0.19090909090909092
303731,0.783132530120482,0.14457831325301207
303532,0.803924802110818,0.12434036939313983
303516,0.1814595660749507,0.22682445759368838
303596,0.553479255940787,0.22666293338527463
303430,0.7296439901304195,0.16496298907296442
303725,0.21739405199762382,0.2353290612874278
303504,0.10539302079661615,0.16496298907296442
303451,0.8325171400587659,0.11165523996082272
303664,0.1814595660749507,0.22682445759368838
303682,0.8314855875831485,0.10532150776053213
303400,0.1901023416131962,0.21951771548867918
303634,0.8267477203647416,0.11781155015197567
303421,0.1705035915676015,0.21657500083644532
303493,0.7258900795022467,0.1797442101624611
303680,0.09884141926140477,0.1788559015206372
303479,0.7151598592626587,0.17293865687624294
303615,0.8316008316008316,0.1185031185031185
303696,0.5322128851540617,0.26610644257703087
303487,0.7985257985257985,0.12776412776412777
303600,0.8447536353175019,0.09959200753216865
303548,0.09477208344063869,0.16482101467937163
303652,0.14596026490066225,0.1997350993377483
303674,0.2775479503572772,0.2621286197818729
303470,0.4308880308880309,0.2633204633204634
303700,0.15789473684210528,0.2105263157894737
303707,0.23725953425582186,0.249746878164023
303666,0.09514304723885564,0.17298735861610115
303715,0.13633645604943193,0.20091688259916285
303377,0.6803939122649956,0.20053715308863027
303524,0.3458980044345898,0.28824833702882485
303517,0.8490566037735848,0.10566037735849056
303610,0.8177270395074399,0.12647511544381734
303473,0.6363636363636365,0.2272727272727273
15978,0.13636363636363635,0.1818181818181818
15998,0.07936507936507936,0.15873015873015872
16029,0.7147962830593281,0.1584465094114844
16073,0.31496919173613624,0.286335628851033
16086,0.14631673800405498,0.2196440639783735
16190,0.2724890829694323,0.23842794759825325
16109,0.8490566037735848,0.10566037735849056
16120,0.11896034655114963,0.18127290903032325
16182,0.8314855875831485,0.10532150776053213
16215,0.13513513513513511,0.1891891891891892
16173,0.2007380073800738,0.23837638376383766
16265,0.78031212484994,0.14645858343337334
15946,0.8592119798698906,0.09537252976555788
16157,0.7468414216554493,0.1662533947337348
16136,0.8490566037735848,0.10566037735849056
16248,0.5446293494704992,0.264750378214826
16056,0.794066317626527,0.1338568935427574
16289,0.7729729729729731,0.14270270270270272
16079,0.7657295850066934,0.14725568942436412
16149,0.09593652320269296,0.1827362346717961
16275,0.13636363636363635,0.1818181818181818
15973,0.8807288790723358,0.08647156267255661
16317,0.2635228848821082,0.23717059639389737
16131,0.8490566037735848,0.10566037735849056
16205,0.8181074447777474,0.11862557949277337
16095,0.1043338683788122,0.14446227929373998
16306,0.6217557060086298,0.21969658895916944
16010,0.8177270395074399,0.12647511544381734
15986,0.8698599186624492,0.08540442837776775
16240,0.1814595660749507,0.22682445759368838
16023,0.1989141735012129,0.22496245812637172
16196,0.3489558271581176,0.2593590607256279
15956,0.055797845048742946,0.12647511544381734
16231,0.8314855875831485,0.10532150776053213
9880,0.7418011452368558,0.15825091098386257
9912,0.07936507936507936,0.15873015873015872
9924,0.5706913317009736,0.21878697704933397
9855,0.8181074447777474,0.11862557949277337
9827,0.06364617044228693,0.12729234088457386
9799,0.14530005310674457,0.19883165161975572
9636,0.8774082709534912,0.08614553932997915
9609,0.8438818565400843,0.09367088607594938
9575,0.8168266285480907,0.11946089442515825
9928,0.7404069018799897,0.16482101467937163
9736,0.4469434832756632,0.2502883506343714
9742,0.9083622762489982,0.06358535933742988
9765,0.09542743538767397,0.15904572564612326
9661,0.1348314606741573,0.2097378277153558
9592,0.8229954614220878,0.12036308623298032
9870,0.8490566037735848,0.10566037735849056
9783,0.10047846889952154,0.18181818181818185
9700,0.8489812225329605,0.0950858969236916
9860,0.19806114839671882,0.23519761372110362
9695,0.23863843615804223,0.24538656674348813
9794,0.8450286617908678,0.10515912235619687
9717,0.15854770503220061,0.21969658895916944
9673,0.7950178879024778,0.1261428382138598
9650,0.8901061280383429,0.0732625813077713
9620,0.07936507936507936,0.15873015873015872
9837,0.5506816798353078,0.24991358557169643
9811,0.8316008316008316,0.1185031185031185
9642,0.3181818181818181,0.2807486631016043
9774,0.8774082709534912,0.08614553932997915
9602,0.08701472556894244,0.14725568942436412
9948,0.7780921584478578,0.13561034761519808
9682,0.10047846889952154,0.18181818181818185
9581,0.09531917627782954,0.1657724804831818
9726,0.8849295607908133,0.07351722505031374
9754,0.14675907052588666,0.19078679168365267
9889,0.20026678925059294,0.21969220529799457
266989,0.1821247892074199,0.22765598650927488
266357,0.06364617044228693,0.12729234088457386
267569,0.46444121915820036,0.23802612481857766
267212,0.05606842248167254,0.13616616888406188
266669,0.892349416036044,0.07956782292988059
266892,0.14631673800405498,0.2196440639783735
267220,0.5913978494623655,0.23655913978494622
267670,0.8807288790723358,0.08647156267255661
266516,0.07936507936507936,0.15873015873015872
267039,0.03644618971652964,0.08614553932997915
266477,0.15854770503220061,0.21969658895916944
267101,0.9174311926605506,0.05504587155963304
266440,0.8485931219294327,0.10093791871371147
266033,0.13636363636363635,0.1818181818181818
267660,0.07322929171668667,0.14645858343337334
266273,0.09514304723885564,0.17298735861610115
267395,0.8754208754208753,0.08754208754208753
266874,0.78031212484994,0.14645858343337334
266731,0.10052600818234952,0.1591661796220534
266528,0.8678237650200267,0.09546061415220294
266280,0.7780921584478578,0.13561034761519808
267432,0.9083622762489982,0.06358535933742988
267076,0.5316455696202531,0.23417721518987342
267590,0.11896034655114963,0.18127290903032325
267373,0.8007536504945832,0.14413565708902498
267077,0.06364617044228693,0.12729234088457386
266952,0.8325171400587659,0.11165523996082272
267464,0.3181818181818181,0.2807486631016043
266299,0.8459724355784418,0.11246457084748696
266191,0.13633645604943193,0.20091688259916285
265952,0.9127337488869101,0.06389136242208371
267492,0.8678237650200267,0.09546061415220294
267596,0.8901784304437075,0.08659008368861519
267058,0.9152086137281292,0.05652759084791387
3825848,0.39999205971097346,0.30709067810068286
3825895,0.288135593220339,0.2796610169491525
3825894,0.41395531164249316,0.2885143081144649
3825855,0.4317656129529684,0.2968388589051658
3825908,0.47707736389684813,0.26504297994269344
3825883,0.5319148936170214,0.25531914893617025
3825900,0.6613756613756613,0.21164021164021163
3825902,0.7137192704203014,0.18080888183980967
3825876,0.19022379269729095,0.2502944640753828
3825846,0.07330330796707563,0.11911787544649789
3825869,0.7155356795644564,0.16550651370795255
3825882,0.5389221556886228,0.251497005988024
3825849,0.4901960784313726,0.2549019607843137
3825860,0.05623648161499639,0.14708002883922133
3825847,0.42285270112708895,0.29731830547998445
3825817,0.4532775453277545,0.2928870292887029
3825778,0.46281601771544567,0.28750692009595863
3825777,0.43220338983050843,0.288135593220339
3825740,0.5182625863770978,0.27097729516288255
3825875,0.5533013648100332,0.2552563629656953
3825884,0.6340391980175715,0.2196440639783735
3825842,0.27982899339292655,0.29731830547998445
3825890,0.7210277923439958,0.19179339276350293
3825871,0.42307692307692313,0.2884615384615385
3825896,0.4830216088614491,0.26911203922280735
3825841,0.6175562417291575,0.22496691662990734
3825843,0.5171140113272592,0.2551095789214479
3825839,0.3067869752844252,0.27971753628874063
3825838,0.23741007194244607,0.2877697841726619
3825840,0.5902192242833053,0.22765598650927488
3825837,0.4545454545454546,0.27272727272727276
3825836,0.3658536585365854,0.2882483370288249
3825835,0.41401273885350315,0.2929936305732484
3825834,0.7784120394395433,0.15827711468604044
3825906,0.6175562417291575,0.22496691662990734
3825897,0.3532608695652174,0.29347826086956524
3825889,0.5981356809943034,0.22786121180735366
3825833,0.10052600818234952,0.1591661796220534
3825857,0.3907637655417407,0.29011249259917116
3825863,0.4564841498559078,0.28357348703170027
3825829,0.6106870229007634,0.233587786259542
3825830,0.627062706270627,0.24752475247524752
3825832,0.3028768233387358,0.28889789303079416
3825831,0.42834645669291344,0.2771653543307087
3825828,0.23576330921906882,0.30421072157299206
3825827,0.45925577013659924,0.2896844088553933
3825826,0.41395531164249316,0.2975303802430419
3825825,0.4532775453277545,0.2928870292887029
3825824,0.30778515389257693,0.3180446590223295
3825823,0.5883926183471516,0.23829901043059643
3825905,0.5171723641021535,0.28140260987911303
3825822,0.39999205971097346,0.2929172621883437
3825821,0.3067869752844252,0.27971753628874063
3825820,0.7151598592626587,0.17293865687624294
3825819,0.41257367387033406,0.27111984282907664
3825818,0.5696460056964601,0.2718025227180252
3825887,0.44155844155844154,0.2792207792207792
3825907,0.11214953271028037,0.26479750778816197
3825903,0.36559577063847093,0.3066287108580724
3825816,0.5533013648100332,0.2552563629656953
3825815,0.36383263698698604,0.2944245647002379
3825858,0.4308880308880309,0.2633204633204634
3825813,0.7630057803468208,0.17341040462427745
3825814,0.4509283819628648,0.2785145888594165
3825812,0.5895128762022959,0.25131864722308406
3825811,0.48908296943231444,0.2724890829694323
3825807,0.23741007194244607,0.2877697841726619
3825809,0.4543429844097996,0.28062360801781744
3825810,0.6086603675149267,0.25482580719958264
3825808,0.23741007194244607,0.2877697841726619
3825804,0.3788187372708758,0.3054989816700611
3825867,0.25089605734767023,0.27240143369175623
3825805,0.5875440658049352,0.25381903642773207
3825784,0.6224202319334338,0.2506060407521457
3825782,0.33009708737864074,0.29708737864077667
3825757,0.8677685950413222,0.08677685950413223
3825641,0.6245817532902074,0.23890252063350434
3825803,0.4552980132450331,0.2897350993377484
3825800,0.43220338983050843,0.288135593220339
3825801,0.6803939122649956,0.20053715308863027
3825799,0.46281601771544567,0.28750692009595863
3825797,0.6245817532902074,0.23890252063350434
3825798,0.13633645604943193,0.20091688259916285
3825796,0.4652011310772599,0.2804889172671714
3825795,0.6761868406440866,0.21862853970016655
3825793,0.41395531164249316,0.2975303802430419
3825792,0.5281969817315331,0.27164416203335984
3825794,0.5700202398490961,0.2644260557077751
3825788,0.29753038024304196,0.28851430811446493
3825791,0.43220338983050843,0.288135593220339
3825790,0.41395531164249316,0.2975303802430419
3825787,0.5524619634322796,0.2654886657605121
3825789,0.4337464251668255,0.29361296472831266
3825786,0.5446293494704992,0.264750378214826
3825781,0.30579150579150577,0.2633204633204633
3825785,0.20017356089094587,0.25021695111368236
3825783,0.5281969817315331,0.27164416203335984
3825780,0.39768618944323936,0.28681610026512416
3825779,0.4767025089605735,0.27240143369175623
3825773,0.5281969817315331,0.27164416203335984
3825776,0.7147962830593281,0.1901358112937813
3825775,0.6180910495661476,0.23641982645905146
3825769,0.46281601771544567,0.28750692009595863
3825770,0.7403078121955972,0.1591661796220534
3825768,0.40106951871657753,0.2807486631016043
3825736,0.5883926183471516,0.23829901043059643
3825731,0.3527021535960991,0.30719219829337663
3825685,0.41585886002326483,0.28984102365257847
3825678,0.12727272727272726,0.19090909090909092
3825643,0.8722333310349583,0.08643039371164588
3825642,0.1708542713567839,0.27638190954773867
3825638,0.6043404859191113,0.24968804286658017
3825614,0.3648208469055374,0.29641693811074915
3825612,0.48657187993680884,0.287519747235387
3825607,0.3277755185034567,0.3066287108580724
3825595,0.4751131221719457,0.27149321266968324
3825579,0.3401778496362166,0.29765561843168953
3825572,0.8678237650200267,0.09546061415220294
3825774,0.14597147121430845,0.24968804286658022
3825772,0.5446293494704992,0.264750378214826
3825771,0.5281969817315331,0.27164416203335984
3825767,0.3527021535960991,0.30719219829337663
3825706,0.39340623201512787,0.28372934308969827
3825712,0.3774574049803408,0.2948885976408912
3825708,0.34285714285714286,0.3142857142857143
3825707,0.4674220963172805,0.28328611898017003
3825705,0.5078597339782346,0.26844014510278114
3825711,0.14370103067302703,0.24580439457228306
3825703,0.6818181818181818,0.2121212121212121
3825700,0.8677685950413222,0.08677685950413223
3825701,0.18181818181818185,0.27272727272727276
